index,Category: All categories,Province
2015-11-01,5.649717514124292,Nova Scotial
2015-11-08,3.2485875706214684,Nova Scotial
2015-11-15,4.096045197740112,Nova Scotial
2015-11-22,2.542372881355932,Nova Scotial
2015-11-29,1.6949152542372878,Nova Scotial
2015-12-06,1.9774011299435024,Nova Scotial
2015-12-13,1.412429378531073,Nova Scotial
2015-12-20,1.5536723163841806,Nova Scotial
2015-12-27,1.836158192090395,Nova Scotial
2016-01-03,1.9774011299435024,Nova Scotial
2016-01-10,1.836158192090395,Nova Scotial
2016-01-17,1.9774011299435024,Nova Scotial
2016-01-24,2.259887005649717,Nova Scotial
2016-01-31,1.836158192090395,Nova Scotial
2016-02-07,1.9774011299435024,Nova Scotial
2016-02-14,2.11864406779661,Nova Scotial
2016-02-21,2.824858757062146,Nova Scotial
2016-02-28,3.67231638418079,Nova Scotial
2016-03-06,4.096045197740112,Nova Scotial
2016-03-13,2.542372881355932,Nova Scotial
2016-03-20,1.836158192090395,Nova Scotial
2016-03-27,2.259887005649717,Nova Scotial
2016-04-03,1.9774011299435024,Nova Scotial
2016-04-10,1.836158192090395,Nova Scotial
2016-04-17,1.836158192090395,Nova Scotial
2016-04-24,1.6949152542372878,Nova Scotial
2016-05-01,1.5536723163841806,Nova Scotial
2016-05-08,1.5536723163841806,Nova Scotial
2016-05-15,0.001412429378531,Nova Scotial
2016-05-22,1.5536723163841806,Nova Scotial
2016-05-29,1.412429378531073,Nova Scotial
2016-06-05,1.2711864406779658,Nova Scotial
2016-06-12,0.9887005649717512,Nova Scotial
2016-06-19,1.2711864406779658,Nova Scotial
2016-06-26,1.5536723163841806,Nova Scotial
2016-07-03,0.001412429378531,Nova Scotial
2016-07-10,0.001412429378531,Nova Scotial
2016-07-17,0.8474576271186439,Nova Scotial
2016-07-24,0.9887005649717512,Nova Scotial
2016-07-31,1.1299435028248586,Nova Scotial
2016-08-07,0.001412429378531,Nova Scotial
2016-08-14,0.9887005649717512,Nova Scotial
2016-08-21,1.1299435028248586,Nova Scotial
2016-08-28,1.2711864406779658,Nova Scotial
2016-09-04,0.8474576271186439,Nova Scotial
2016-09-11,1.412429378531073,Nova Scotial
2016-09-18,1.836158192090395,Nova Scotial
2016-09-25,2.966101694915254,Nova Scotial
2016-10-02,2.4011299435028244,Nova Scotial
2016-10-09,3.531073446327683,Nova Scotial
2016-10-16,3.67231638418079,Nova Scotial
2016-10-23,5.649717514124292,Nova Scotial
2016-10-30,6.214689265536722,Nova Scotial
2016-11-06,4.23728813559322,Nova Scotial
2016-11-13,4.23728813559322,Nova Scotial
2016-11-20,3.107344632768361,Nova Scotial
2016-11-27,2.966101694915254,Nova Scotial
2016-12-04,3.107344632768361,Nova Scotial
2016-12-11,3.107344632768361,Nova Scotial
2016-12-18,3.389830508474576,Nova Scotial
2016-12-25,2.966101694915254,Nova Scotial
2017-01-01,3.389830508474576,Nova Scotial
2017-01-08,4.802259887005649,Nova Scotial
2017-01-15,3.954802259887005,Nova Scotial
2017-01-22,2.966101694915254,Nova Scotial
2017-01-29,3.107344632768361,Nova Scotial
2017-02-05,2.966101694915254,Nova Scotial
2017-02-12,3.531073446327683,Nova Scotial
2017-02-19,2.966101694915254,Nova Scotial
2017-02-26,3.2485875706214684,Nova Scotial
2017-03-05,2.259887005649717,Nova Scotial
2017-03-12,1.5536723163841806,Nova Scotial
2017-03-19,2.683615819209039,Nova Scotial
2017-03-26,1.6949152542372878,Nova Scotial
2017-04-02,2.966101694915254,Nova Scotial
2017-04-09,2.966101694915254,Nova Scotial
2017-04-16,2.259887005649717,Nova Scotial
2017-04-23,2.4011299435028244,Nova Scotial
2017-04-30,3.107344632768361,Nova Scotial
2017-05-07,1.836158192090395,Nova Scotial
2017-05-14,0.8474576271186439,Nova Scotial
2017-05-21,1.1299435028248586,Nova Scotial
2017-05-28,1.1299435028248586,Nova Scotial
2017-06-04,2.11864406779661,Nova Scotial
2017-06-11,2.11864406779661,Nova Scotial
2017-06-18,0.001412429378531,Nova Scotial
2017-06-25,0.8474576271186439,Nova Scotial
2017-07-02,0.001412429378531,Nova Scotial
2017-07-09,0.9887005649717512,Nova Scotial
2017-07-16,0.001412429378531,Nova Scotial
2017-07-23,0.8474576271186439,Nova Scotial
2017-07-30,0.9887005649717512,Nova Scotial
2017-08-06,0.7062146892655365,Nova Scotial
2017-08-13,1.412429378531073,Nova Scotial
2017-08-20,0.001412429378531,Nova Scotial
2017-08-27,1.1299435028248586,Nova Scotial
2017-09-03,0.9887005649717512,Nova Scotial
2017-09-10,1.836158192090395,Nova Scotial
2017-09-17,1.5536723163841806,Nova Scotial
2017-09-24,2.11864406779661,Nova Scotial
2017-10-01,3.107344632768361,Nova Scotial
2017-10-08,4.519774011299434,Nova Scotial
2017-10-15,5.932203389830508,Nova Scotial
2017-10-22,6.638418079096044,Nova Scotial
2017-10-29,5.225988700564971,Nova Scotial
2017-11-05,6.073446327683615,Nova Scotial
2017-11-12,4.378531073446327,Nova Scotial
2017-11-19,2.683615819209039,Nova Scotial
2017-11-26,2.683615819209039,Nova Scotial
2017-12-03,3.531073446327683,Nova Scotial
2017-12-10,4.23728813559322,Nova Scotial
2017-12-17,3.2485875706214684,Nova Scotial
2017-12-24,4.519774011299434,Nova Scotial
2017-12-31,4.519774011299434,Nova Scotial
2018-01-07,6.497175141242937,Nova Scotial
2018-01-14,7.203389830508473,Nova Scotial
2018-01-21,8.192090395480225,Nova Scotial
2018-01-28,7.34463276836158,Nova Scotial
2018-02-04,7.627118644067795,Nova Scotial
2018-02-11,8.192090395480225,Nova Scotial
2018-02-18,6.073446327683615,Nova Scotial
2018-02-25,6.35593220338983,Nova Scotial
2018-03-04,4.23728813559322,Nova Scotial
2018-03-11,3.954802259887005,Nova Scotial
2018-03-18,3.107344632768361,Nova Scotial
2018-03-25,3.389830508474576,Nova Scotial
2018-04-01,3.107344632768361,Nova Scotial
2018-04-08,2.542372881355932,Nova Scotial
2018-04-15,1.412429378531073,Nova Scotial
2018-04-22,0.9887005649717512,Nova Scotial
2018-04-29,1.836158192090395,Nova Scotial
2018-05-06,2.542372881355932,Nova Scotial
2018-05-13,1.836158192090395,Nova Scotial
2018-05-20,0.001412429378531,Nova Scotial
2018-05-27,1.2711864406779658,Nova Scotial
2018-06-03,0.001412429378531,Nova Scotial
2018-06-10,1.412429378531073,Nova Scotial
2018-06-17,0.9887005649717512,Nova Scotial
2018-06-24,0.8474576271186439,Nova Scotial
2018-07-01,0.001412429378531,Nova Scotial
2018-07-08,0.9887005649717512,Nova Scotial
2018-07-15,0.9887005649717512,Nova Scotial
2018-07-22,0.001412429378531,Nova Scotial
2018-07-29,0.001412429378531,Nova Scotial
2018-08-05,0.001412429378531,Nova Scotial
2018-08-12,0.7062146892655365,Nova Scotial
2018-08-19,0.9887005649717512,Nova Scotial
2018-08-26,1.2711864406779658,Nova Scotial
2018-09-02,1.836158192090395,Nova Scotial
2018-09-09,1.836158192090395,Nova Scotial
2018-09-16,1.1299435028248586,Nova Scotial
2018-09-23,2.4011299435028244,Nova Scotial
2018-09-30,3.389830508474576,Nova Scotial
2018-10-07,4.802259887005649,Nova Scotial
2018-10-14,6.920903954802259,Nova Scotial
2018-10-21,7.062146892655366,Nova Scotial
2018-10-28,7.34463276836158,Nova Scotial
2018-11-04,4.802259887005649,Nova Scotial
2018-11-11,3.954802259887005,Nova Scotial
2018-11-18,3.8135593220338975,Nova Scotial
2018-11-25,3.8135593220338975,Nova Scotial
2018-12-02,2.824858757062146,Nova Scotial
2018-12-09,2.542372881355932,Nova Scotial
2018-12-16,2.824858757062146,Nova Scotial
2018-12-23,3.954802259887005,Nova Scotial
2018-12-30,4.943502824858756,Nova Scotial
2019-01-06,5.499394673123486,Nova Scotial
2019-01-13,7.173123486682808,Nova Scotial
2019-01-20,5.977602905569007,Nova Scotial
2019-01-27,5.499394673123486,Nova Scotial
2019-02-03,5.021186440677965,Nova Scotial
2019-02-10,3.825665859564164,Nova Scotial
2019-02-17,5.021186440677965,Nova Scotial
2019-02-24,4.542978208232445,Nova Scotial
2019-03-03,4.303874092009685,Nova Scotial
2019-03-10,3.825665859564164,Nova Scotial
2019-03-17,3.1083535108958835,Nova Scotial
2019-03-24,2.630145278450363,Nova Scotial
2019-03-31,2.1519370460048424,Nova Scotial
2019-04-07,1.6737288135593218,Nova Scotial
2019-04-14,2.630145278450363,Nova Scotial
2019-04-21,1.6737288135593218,Nova Scotial
2019-04-28,2.869249394673123,Nova Scotial
2019-05-05,1.1955205811138012,Nova Scotial
2019-05-12,1.4346246973365615,Nova Scotial
2019-05-19,1.1955205811138012,Nova Scotial
2019-05-26,0.956416464891041,Nova Scotial
2019-06-02,1.4346246973365615,Nova Scotial
2019-06-09,1.4346246973365615,Nova Scotial
2019-06-16,1.1955205811138012,Nova Scotial
2019-06-23,1.1955205811138012,Nova Scotial
2019-06-30,1.1955205811138012,Nova Scotial
2019-07-07,0.956416464891041,Nova Scotial
2019-07-14,0.956416464891041,Nova Scotial
2019-07-21,1.6737288135593218,Nova Scotial
2019-07-28,0.956416464891041,Nova Scotial
2019-08-04,0.956416464891041,Nova Scotial
2019-08-11,0.0023910411622276,Nova Scotial
2019-08-18,1.1955205811138012,Nova Scotial
2019-08-25,0.956416464891041,Nova Scotial
2019-09-01,0.7173123486682808,Nova Scotial
2019-09-08,1.1955205811138012,Nova Scotial
2019-09-15,2.1519370460048424,Nova Scotial
2019-09-22,1.4346246973365615,Nova Scotial
2019-09-29,3.347457627118644,Nova Scotial
2019-10-06,5.021186440677965,Nova Scotial
2019-10-13,4.782082324455205,Nova Scotial
2019-10-20,7.890435835351089,Nova Scotial
2019-10-27,9.325060532687653,Nova Scotial
2019-11-03,8.129539951573848,Nova Scotial
2019-11-10,6.216707021791767,Nova Scotial
2019-11-17,4.782082324455205,Nova Scotial
2019-11-24,4.064769975786924,Nova Scotial
2019-12-01,3.825665859564164,Nova Scotial
2019-12-08,2.869249394673123,Nova Scotial
2019-12-15,2.3910411622276024,Nova Scotial
2019-12-22,3.586561743341404,Nova Scotial
2019-12-29,2.869249394673123,Nova Scotial
2020-01-05,2.3910411622276024,Nova Scotial
2020-01-12,3.825665859564164,Nova Scotial
2020-01-19,6.934019370460048,Nova Scotial
2020-01-26,9.80326876513317,Nova Scotial
2020-02-02,5.738498789346246,Nova Scotial
2020-02-09,6.694915254237287,Nova Scotial
2020-02-16,5.260290556900726,Nova Scotial
2020-02-23,11.716101694915253,Nova Scotial
2020-03-01,13.628934624697337,Nova Scotial
2020-03-08,23.910411622276023,Nova Scotial
2020-03-15,23.671307506053267,Nova Scotial
2020-03-22,18.650121065375306,Nova Scotial
2020-03-29,11.476997578692492,Nova Scotial
2020-04-05,13.150726392251814,Nova Scotial
2020-04-12,9.325060532687653,Nova Scotial
2020-04-19,5.499394673123486,Nova Scotial
2020-04-26,5.977602905569007,Nova Scotial
2020-05-03,5.021186440677965,Nova Scotial
2020-05-10,4.782082324455205,Nova Scotial
2020-05-17,4.542978208232445,Nova Scotial
2020-05-24,2.3910411622276024,Nova Scotial
2020-05-31,2.630145278450363,Nova Scotial
2020-06-07,2.630145278450363,Nova Scotial
2020-06-14,2.630145278450363,Nova Scotial
2020-06-21,1.912832929782082,Nova Scotial
2020-06-28,1.912832929782082,Nova Scotial
2020-07-05,2.1519370460048424,Nova Scotial
2020-07-12,3.347457627118644,Nova Scotial
2020-07-19,4.064769975786924,Nova Scotial
2020-07-26,2.1519370460048424,Nova Scotial
2020-08-02,3.1083535108958835,Nova Scotial
2020-08-09,3.1083535108958835,Nova Scotial
2020-08-16,2.869249394673123,Nova Scotial
2020-08-23,1.6737288135593218,Nova Scotial
2020-08-30,2.869249394673123,Nova Scotial
2020-09-06,3.825665859564164,Nova Scotial
2020-09-13,3.825665859564164,Nova Scotial
2020-09-20,5.260290556900726,Nova Scotial
2020-09-27,5.021186440677965,Nova Scotial
2020-10-04,7.412227602905568,Nova Scotial
2020-10-11,12.433414043583534,Nova Scotial
2020-10-18,15.302663438256657,Nova Scotial
2020-10-25,12.433414043583534,Nova Scotial
2020-11-01,9.56416464891041,Nova Scotial
2020-11-08,9.325060532687653,Nova Scotial
2020-11-15,11.237893462469732,Nova Scotial
2020-11-22,6.694915254237287,Nova Scotial
2020-11-29,5.021186440677965,Nova Scotial
2020-12-06,5.738498789346246,Nova Scotial
2020-12-13,5.260290556900726,Nova Scotial
2020-12-20,3.347457627118644,Nova Scotial
2020-12-27,3.347457627118644,Nova Scotial
2021-01-03,3.1083535108958835,Nova Scotial
2021-01-10,4.064769975786924,Nova Scotial
2021-01-17,2.630145278450363,Nova Scotial
2021-01-24,1.6737288135593218,Nova Scotial
2021-01-31,2.869249394673123,Nova Scotial
2021-02-07,2.630145278450363,Nova Scotial
2021-02-14,1.912832929782082,Nova Scotial
2021-02-21,2.1519370460048424,Nova Scotial
2021-02-28,1.6737288135593218,Nova Scotial
2021-03-07,3.1083535108958835,Nova Scotial
2021-03-14,1.6737288135593218,Nova Scotial
2021-03-21,2.3910411622276024,Nova Scotial
2021-03-28,2.3910411622276024,Nova Scotial
2021-04-04,2.1519370460048424,Nova Scotial
2021-04-11,2.3910411622276024,Nova Scotial
2021-04-18,3.825665859564164,Nova Scotial
2021-04-25,4.542978208232445,Nova Scotial
2021-05-02,3.825665859564164,Nova Scotial
2021-05-09,2.869249394673123,Nova Scotial
2021-05-16,2.630145278450363,Nova Scotial
2021-05-23,1.6737288135593218,Nova Scotial
2021-05-30,4.542978208232445,Nova Scotial
2021-06-06,0.956416464891041,Nova Scotial
2021-06-13,1.6737288135593218,Nova Scotial
2021-06-20,1.6737288135593218,Nova Scotial
2021-06-27,0.0023910411622276,Nova Scotial
2021-07-04,1.4346246973365615,Nova Scotial
2021-07-11,1.4346246973365615,Nova Scotial
2021-07-18,1.6737288135593218,Nova Scotial
2021-07-25,1.6737288135593218,Nova Scotial
2021-08-01,0.956416464891041,Nova Scotial
2021-08-08,1.6737288135593218,Nova Scotial
2021-08-15,1.1955205811138012,Nova Scotial
2021-08-22,1.6737288135593218,Nova Scotial
2021-08-29,1.6737288135593218,Nova Scotial
2021-09-05,2.1519370460048424,Nova Scotial
2021-09-12,2.869249394673123,Nova Scotial
2021-09-19,3.825665859564164,Nova Scotial
2021-09-26,4.303874092009685,Nova Scotial
2021-10-03,5.738498789346246,Nova Scotial
2021-10-10,6.694915254237287,Nova Scotial
2021-10-17,13.150726392251814,Nova Scotial
2021-10-24,11.955205811138011,Nova Scotial
2021-10-31,11.955205811138011,Nova Scotial
2021-11-07,8.84685230024213,Nova Scotial
2021-11-14,6.216707021791767,Nova Scotial
2021-11-21,5.021186440677965,Nova Scotial
2021-11-28,5.260290556900726,Nova Scotial
2021-12-05,4.303874092009685,Nova Scotial
2021-12-12,5.738498789346246,Nova Scotial
2021-12-19,5.977602905569007,Nova Scotial
2021-12-26,6.694915254237287,Nova Scotial
2022-01-02,6.694915254237287,Nova Scotial
2022-01-09,4.542978208232445,Nova Scotial
2022-01-16,2.630145278450363,Nova Scotial
2022-01-23,3.1083535108958835,Nova Scotial
2022-01-30,7.412227602905568,Nova Scotial
2022-02-06,4.303874092009685,Nova Scotial
2022-02-13,2.630145278450363,Nova Scotial
2022-02-20,3.347457627118644,Nova Scotial
2022-02-27,1.4346246973365615,Nova Scotial
2022-03-06,1.6737288135593218,Nova Scotial
2022-03-13,3.825665859564164,Nova Scotial
2022-03-20,2.3910411622276024,Nova Scotial
2022-03-27,2.869249394673123,Nova Scotial
2022-04-03,2.1519370460048424,Nova Scotial
2022-04-10,3.1083535108958835,Nova Scotial
2022-04-17,2.630145278450363,Nova Scotial
2022-04-24,2.3910411622276024,Nova Scotial
2022-05-01,2.3910411622276024,Nova Scotial
2022-05-08,2.3910411622276024,Nova Scotial
2022-05-15,1.912832929782082,Nova Scotial
2022-05-22,1.912832929782082,Nova Scotial
2022-05-29,2.1519370460048424,Nova Scotial
2022-06-05,3.1083535108958835,Nova Scotial
2022-06-12,3.1083535108958835,Nova Scotial
2022-06-19,2.1519370460048424,Nova Scotial
2022-06-26,1.1955205811138012,Nova Scotial
2022-07-03,3.347457627118644,Nova Scotial
2022-07-10,1.6737288135593218,Nova Scotial
2022-07-17,1.912832929782082,Nova Scotial
2022-07-24,0.956416464891041,Nova Scotial
2022-07-31,1.1955205811138012,Nova Scotial
2022-08-07,1.4346246973365615,Nova Scotial
2022-08-14,1.4346246973365615,Nova Scotial
2022-08-21,2.3910411622276024,Nova Scotial
2022-08-28,1.6737288135593218,Nova Scotial
2022-09-04,0.956416464891041,Nova Scotial
2022-09-11,1.912832929782082,Nova Scotial
2022-09-18,2.630145278450363,Nova Scotial
2022-09-25,1.912832929782082,Nova Scotial
2022-10-02,5.021186440677965,Nova Scotial
2022-10-09,8.60774818401937,Nova Scotial
2022-10-16,22.475786924939463,Nova Scotial
2022-10-23,15.302663438256657,Nova Scotial
2022-10-30,15.063559322033896,Nova Scotial
2022-11-06,13.868038740920095,Nova Scotial
2022-11-13,16.49818401937046,Nova Scotial
2022-11-20,16.49818401937046,Nova Scotial
2022-11-27,15.780871670702178,Nova Scotial
2022-12-04,16.019975786924938,Nova Scotial
2022-12-11,11.955205811138011,Nova Scotial
2022-12-18,9.56416464891041,Nova Scotial
2022-12-25,5.977602905569007,Nova Scotial
2023-01-01,4.782082324455205,Nova Scotial
2023-01-08,4.303874092009685,Nova Scotial
2023-01-15,2.3910411622276024,Nova Scotial
2023-01-22,2.3910411622276024,Nova Scotial
2023-01-29,2.3910411622276024,Nova Scotial
2023-02-05,1.6737288135593218,Nova Scotial
2023-02-12,2.3910411622276024,Nova Scotial
2023-02-19,2.630145278450363,Nova Scotial
2023-02-26,1.6737288135593218,Nova Scotial
2023-03-05,2.630145278450363,Nova Scotial
2023-03-12,1.6737288135593218,Nova Scotial
2023-03-19,2.3910411622276024,Nova Scotial
2023-03-26,1.4346246973365615,Nova Scotial
2023-04-02,1.6737288135593218,Nova Scotial
2023-04-09,1.6737288135593218,Nova Scotial
2023-04-16,1.6737288135593218,Nova Scotial
2023-04-23,1.4346246973365615,Nova Scotial
2023-04-30,1.4346246973365615,Nova Scotial
2023-05-07,1.912832929782082,Nova Scotial
2023-05-14,1.1955205811138012,Nova Scotial
2023-05-21,1.912832929782082,Nova Scotial
2023-05-28,1.1955205811138012,Nova Scotial
2023-06-04,1.6737288135593218,Nova Scotial
2023-06-11,1.4346246973365615,Nova Scotial
2023-06-18,0.7173123486682808,Nova Scotial
2023-06-25,1.1955205811138012,Nova Scotial
2023-07-02,1.4346246973365615,Nova Scotial
2023-07-09,1.1955205811138012,Nova Scotial
2023-07-16,0.4782082324455205,Nova Scotial
2023-07-23,0.7173123486682808,Nova Scotial
2023-07-30,0.956416464891041,Nova Scotial
2023-08-06,0.956416464891041,Nova Scotial
2023-08-13,1.4346246973365615,Nova Scotial
2023-08-20,0.956416464891041,Nova Scotial
2023-08-27,1.1955205811138012,Nova Scotial
2023-09-03,2.1519370460048424,Nova Scotial
2023-09-10,2.3910411622276024,Nova Scotial
2023-09-17,2.869249394673123,Nova Scotial
2023-09-24,3.825665859564164,Nova Scotial
2023-10-01,10.759685230024212,Nova Scotial
2023-10-08,11.716101694915253,Nova Scotial
2023-10-15,12.433414043583534,Nova Scotial
2023-10-22,15.063559322033896,Nova Scotial
2023-10-29,13.868038740920095,Nova Scotial
2023-11-05,12.672518159806296,Nova Scotial
2023-11-12,9.08595641646489,Nova Scotial
2023-11-19,7.412227602905568,Nova Scotial
2023-11-26,6.455811138014527,Nova Scotial
2023-12-03,5.021186440677965,Nova Scotial
2023-12-10,4.303874092009685,Nova Scotial
2023-12-17,4.782082324455205,Nova Scotial
2023-12-24,4.782082324455205,Nova Scotial
2023-12-31,5.499394673123486,Nova Scotial
2008-11-02,0.01,Nunavut
2008-11-09,0.01,Nunavut
2008-11-16,0.01,Nunavut
2008-11-23,0.01,Nunavut
2008-11-30,0.01,Nunavut
2008-12-07,0.01,Nunavut
2008-12-14,0.01,Nunavut
2008-12-21,0.01,Nunavut
2008-12-28,0.01,Nunavut
2009-01-04,0.01,Nunavut
2009-01-11,0.01,Nunavut
2009-01-18,0.01,Nunavut
2009-01-25,0.01,Nunavut
2009-02-01,0.01,Nunavut
2009-02-08,0.01,Nunavut
2009-02-15,0.01,Nunavut
2009-02-22,0.01,Nunavut
2009-03-01,0.01,Nunavut
2009-03-08,0.01,Nunavut
2009-03-15,0.01,Nunavut
2009-03-22,62.0,Nunavut
2009-03-29,0.01,Nunavut
2009-04-05,0.01,Nunavut
2009-04-12,0.01,Nunavut
2009-04-19,0.01,Nunavut
2009-04-26,0.01,Nunavut
2009-05-03,0.01,Nunavut
2009-05-10,0.01,Nunavut
2009-05-17,0.01,Nunavut
2009-05-24,0.01,Nunavut
2009-05-31,0.01,Nunavut
2009-06-07,0.01,Nunavut
2009-06-14,0.01,Nunavut
2009-06-21,0.01,Nunavut
2009-06-28,0.01,Nunavut
2009-07-05,0.01,Nunavut
2009-07-12,0.01,Nunavut
2009-07-19,0.01,Nunavut
2009-07-26,0.01,Nunavut
2009-08-02,0.01,Nunavut
2009-08-09,0.01,Nunavut
2009-08-16,0.01,Nunavut
2009-08-23,0.01,Nunavut
2009-08-30,0.01,Nunavut
2009-09-06,0.01,Nunavut
2009-09-13,0.01,Nunavut
2009-09-20,0.01,Nunavut
2009-09-27,0.01,Nunavut
2009-10-04,0.01,Nunavut
2009-10-11,0.01,Nunavut
2009-10-18,0.01,Nunavut
2009-10-25,0.01,Nunavut
2009-11-01,0.01,Nunavut
2009-11-08,0.01,Nunavut
2009-11-15,0.01,Nunavut
2009-11-22,0.01,Nunavut
2009-11-29,0.01,Nunavut
2009-12-06,0.01,Nunavut
2009-12-13,0.01,Nunavut
2009-12-20,0.01,Nunavut
2009-12-27,0.01,Nunavut
2010-01-03,0.01,Nunavut
2010-01-10,0.01,Nunavut
2010-01-17,100.0,Nunavut
2010-01-24,0.01,Nunavut
2010-01-31,0.01,Nunavut
2010-02-07,0.01,Nunavut
2010-02-14,0.01,Nunavut
2010-02-21,0.01,Nunavut
2010-02-28,0.01,Nunavut
2010-03-07,0.01,Nunavut
2010-03-14,0.01,Nunavut
2010-03-21,0.01,Nunavut
2010-03-28,0.01,Nunavut
2010-04-04,0.01,Nunavut
2010-04-11,0.01,Nunavut
2010-04-18,0.01,Nunavut
2010-04-25,0.01,Nunavut
2010-05-02,0.01,Nunavut
2010-05-09,0.01,Nunavut
2010-05-16,0.01,Nunavut
2010-05-23,0.01,Nunavut
2010-05-30,0.01,Nunavut
