Province,A(H1N1)pdm09,AH3,Auns,A,B,RSV,PIV1,PIV2,PIV3,PIV4,PIV-Other,ADENO,HMPV,RHINO,Corona,EndingDate
Prince Edward Island,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2023-11-11
Nova Scotia,0.0,0.0,9.0,9.0,3.0,33.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,13.0,0.0,2023-11-11
New Brunswick,2.0,1.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,15.0,0.0,2023-11-11
Quebec,0.0,0.0,49.0,49.0,4.0,359.0,8.0,7.0,2.0,3.0,0.0,35.0,25.0,0.0,5.0,2023-11-11
Onatrio,47.0,10.0,44.0,90.0,5.0,552.0,3.0,1.0,4.0,4.0,46.0,48.0,11.0,455.0,10.0,2023-11-11
Manitoba,0.0,1.0,29.0,30.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,16.0,1.0,2023-11-11
Saskatchewan,0.0,0.0,425.0,425.0,3.0,25.0,1.0,0.0,0.0,1.0,0.0,13.0,8.0,49.0,1.0,2023-11-11
Alberta,227.0,22.0,17.0,266.0,13.0,81.0,4.0,4.0,4.0,0.0,0.0,13.0,0.0,83.0,4.0,2023-11-11
British Columbia,51.0,5.0,3.0,136.0,5.0,124.0,9.0,13.0,7.0,9.0,0.0,11.0,7.0,155.0,6.0,2023-11-11
Yukon,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-11
Northwest Territories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-11
Nunavut,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-11
Newfoundland,0.0,0.0,26.0,26.0,1.0,10.0,1.0,1.0,0.0,6.0,0.0,17.0,2.0,33.0,1.0,2023-11-18
Prince Edward Island,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2023-11-18
Nova Scotia,0.0,0.0,13.0,13.0,1.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,2023-11-18
New Brunswick,13.0,2.0,14.0,29.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,21.0,0.0,2023-11-18
Quebec,0.0,0.0,88.0,88.0,6.0,477.0,11.0,3.0,5.0,0.0,0.0,60.0,31.0,0.0,13.0,2023-11-18
Onatrio,96.0,41.0,103.0,210.0,12.0,617.0,5.0,1.0,9.0,5.0,48.0,51.0,20.0,374.0,16.0,2023-11-18
Manitoba,0.0,0.0,77.0,77.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,16.0,0.0,2023-11-18
Saskatchewan,0.0,0.0,590.0,590.0,4.0,28.0,1.0,0.0,1.0,0.0,0.0,16.0,5.0,45.0,0.0,2023-11-18
Alberta,590.0,22.0,51.0,663.0,11.0,178.0,6.0,0.0,7.0,0.0,0.0,10.0,0.0,92.0,14.0,2023-11-18
British Columbia,39.0,14.0,5.0,111.0,3.0,129.0,10.0,7.0,3.0,5.0,0.0,32.0,17.0,127.0,4.0,2023-11-18
Yukon,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-18
Northwest Territories,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-18
Nunavut,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-18
Newfoundland,0.0,0.0,43.0,43.0,0.0,22.0,1.0,1.0,0.0,5.0,0.0,10.0,5.0,41.0,2.0,2023-11-25
Prince Edward Island,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2023-11-25
Nova Scotia,0.0,0.0,16.0,16.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2023-11-25
New Brunswick,20.0,0.0,36.0,56.0,1.0,37.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,23.0,2.0,2023-11-25
Quebec,0.0,0.0,134.0,134.0,4.0,585.0,6.0,4.0,3.0,1.0,0.0,58.0,37.0,0.0,13.0,2023-11-25
Onatrio,115.0,34.0,107.0,224.0,2.0,699.0,2.0,1.0,6.0,5.0,70.0,61.0,25.0,335.0,22.0,2023-11-25
Manitoba,1.0,3.0,80.0,84.0,0.0,28.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,12.0,1.0,2023-11-25
Saskatchewan,0.0,0.0,618.0,618.0,4.0,34.0,0.0,0.0,0.0,1.0,0.0,10.0,8.0,24.0,0.0,2023-11-25
Alberta,611.0,32.0,61.0,704.0,14.0,164.0,6.0,3.0,4.0,0.0,0.0,12.0,4.0,73.0,8.0,2023-11-25
British Columbia,84.0,17.0,3.0,218.0,3.0,179.0,7.0,12.0,2.0,9.0,0.0,33.0,26.0,129.0,8.0,2023-11-25
Yukon,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-25
Northwest Territories,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2023-11-25
Nunavut,0.0,0.0,12.0,12.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-11-25
Newfoundland,0.0,0.0,28.0,28.0,1.0,27.0,0.0,6.0,1.0,4.0,0.0,13.0,6.0,34.0,2.0,2023-12-02
Prince Edward Island,0.0,0.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2023-12-02
Nova Scotia,0.0,0.0,24.0,24.0,2.0,81.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,2023-12-02
New Brunswick,27.0,0.0,53.0,80.0,0.0,37.0,1.0,1.0,0.0,2.0,0.0,7.0,0.0,22.0,2.0,2023-12-02
Quebec,0.0,0.0,274.0,274.0,11.0,634.0,7.0,5.0,7.0,2.0,0.0,61.0,37.0,0.0,16.0,2023-12-02
Onatrio,161.0,52.0,213.0,392.0,14.0,718.0,3.0,0.0,11.0,3.0,66.0,81.0,28.0,310.0,18.0,2023-12-02
Manitoba,0.0,9.0,137.0,146.0,2.0,35.0,0.0,0.0,1.0,4.0,0.0,11.0,1.0,19.0,2.0,2023-12-02
Saskatchewan,0.0,0.0,806.0,806.0,9.0,58.0,3.0,0.0,0.0,0.0,0.0,12.0,8.0,29.0,3.0,2023-12-02
Alberta,729.0,30.0,71.0,830.0,21.0,196.0,5.0,5.0,2.0,0.0,0.0,14.0,0.0,75.0,7.0,2023-12-02
British Columbia,85.0,21.0,4.0,384.0,8.0,231.0,9.0,10.0,2.0,5.0,0.0,26.0,22.0,129.0,17.0,2023-12-02
Yukon,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-02
Northwest Territories,11.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2023-12-02
Nunavut,0.0,3.0,26.0,29.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-02
Newfoundland,0.0,0.0,49.0,49.0,2.0,40.0,0.0,3.0,2.0,4.0,0.0,15.0,8.0,27.0,3.0,2023-12-09
Prince Edward Island,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2023-12-09
Nova Scotia,0.0,0.0,48.0,48.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2023-12-09
New Brunswick,87.0,1.0,83.0,171.0,0.0,67.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,11.0,5.0,2023-12-09
Quebec,1.0,0.0,580.0,581.0,10.0,653.0,2.0,4.0,9.0,3.0,0.0,61.0,40.0,0.0,24.0,2023-12-09
Onatrio,200.0,109.0,372.0,595.0,18.0,626.0,5.0,0.0,13.0,3.0,65.0,70.0,37.0,272.0,23.0,2023-12-09
Manitoba,0.0,14.0,248.0,262.0,2.0,44.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,8.0,3.0,2023-12-09
Saskatchewan,0.0,0.0,811.0,811.0,19.0,65.0,3.0,0.0,1.0,2.0,0.0,4.0,28.0,21.0,3.0,2023-12-09
Alberta,1051.0,39.0,56.0,1458.0,32.0,288.0,2.0,4.0,9.0,0.0,0.0,15.0,1.0,71.0,20.0,2023-12-09
British Columbia,87.0,12.0,4.0,471.0,4.0,325.0,1.0,6.0,4.0,5.0,0.0,27.0,7.0,123.0,16.0,2023-12-09
Yukon,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-09
Northwest Territories,23.0,0.0,0.0,23.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2023-12-09
Nunavut,0.0,3.0,65.0,68.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-09
Newfoundland,0.0,0.0,74.0,74.0,1.0,30.0,0.0,4.0,0.0,7.0,0.0,7.0,10.0,28.0,2.0,2023-12-16
Prince Edward Island,0.0,0.0,11.0,11.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,0.0,2023-12-16
Nova Scotia,0.0,0.0,61.0,61.0,1.0,117.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2023-12-16
New Brunswick,92.0,0.0,190.0,282.0,1.0,97.0,0.0,0.0,0.0,1.0,0.0,6.0,3.0,20.0,1.0,2023-12-16
Quebec,4.0,0.0,1007.0,1011.0,10.0,689.0,3.0,1.0,6.0,2.0,0.0,51.0,42.0,0.0,25.0,2023-12-16
Onatrio,245.0,126.0,275.0,556.0,22.0,428.0,1.0,0.0,0.0,2.0,68.0,94.0,25.0,207.0,64.0,2023-12-16
Manitoba,2.0,28.0,244.0,274.0,4.0,47.0,0.0,1.0,0.0,0.0,0.0,10.0,4.0,10.0,6.0,2023-12-16
Saskatchewan,0.0,0.0,566.0,566.0,12.0,46.0,0.0,0.0,1.0,3.0,0.0,4.0,32.0,24.0,0.0,2023-12-16
Alberta,1164.0,34.0,95.0,1706.0,56.0,394.0,6.0,6.0,14.0,0.0,0.0,21.0,0.0,68.0,29.0,2023-12-16
British Columbia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-16
Yukon,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-16
Northwest Territories,44.0,0.0,0.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2023-12-16
Nunavut,0.0,3.0,72.0,75.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-16
Newfoundland,0.0,0.0,109.0,109.0,1.0,53.0,1.0,4.0,0.0,5.0,0.0,10.0,13.0,19.0,7.0,2023-12-30
Prince Edward Island,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-30
Nova Scotia,0.0,0.0,181.0,181.0,13.0,122.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2023-12-30
New Brunswick,83.0,0.0,382.0,465.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,4.0,2023-12-30
Quebec,1.0,1.0,2467.0,2469.0,9.0,689.0,1.0,3.0,10.0,2.0,0.0,50.0,42.0,0.0,54.0,2023-12-30
Onatrio,445.0,267.0,969.0,1517.0,62.0,454.0,0.0,1.0,23.0,3.0,61.0,39.0,67.0,225.0,110.0,2023-12-30
Manitoba,0.0,21.0,305.0,326.0,15.0,96.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,17.0,4.0,2023-12-30
Saskatchewan,0.0,0.0,201.0,201.0,27.0,84.0,0.0,0.0,1.0,0.0,0.0,5.0,33.0,16.0,8.0,2023-12-30
Alberta,859.0,22.0,50.0,931.0,74.0,529.0,3.0,2.0,10.0,0.0,0.0,16.0,0.0,53.0,28.0,2023-12-30
British Columbia,194.0,17.0,2.0,988.0,13.0,481.0,6.0,9.0,13.0,5.0,0.0,53.0,51.0,130.0,32.0,2023-12-30
Yukon,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-30
Northwest Territories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-30
Nunavut,0.0,3.0,32.0,35.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-12-30
Newfoundland,0.0,0.0,88.0,88.0,5.0,64.0,0.0,5.0,1.0,7.0,0.0,4.0,10.0,21.0,18.0,2024-01-06
Prince Edward Island,0.0,0.0,103.0,103.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2024-01-06
Nova Scotia,0.0,0.0,190.0,190.0,6.0,126.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,2024-01-06
New Brunswick,92.0,2.0,265.0,359.0,4.0,123.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,6.0,2024-01-06
Quebec,0.0,0.0,2243.0,2243.0,31.0,691.0,3.0,0.0,10.0,0.0,0.0,43.0,43.0,0.0,38.0,2024-01-06
Onatrio,457.0,346.0,707.0,1157.0,53.0,398.0,1.0,1.0,30.0,1.0,80.0,39.0,75.0,264.0,159.0,2024-01-06
Manitoba,1.0,9.0,167.0,177.0,11.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,13.0,4.0,2024-01-06
Saskatchewan,0.0,0.0,124.0,124.0,36.0,84.0,1.0,2.0,3.0,3.0,0.0,4.0,69.0,41.0,15.0,2024-01-06
Alberta,561.0,41.0,36.0,638.0,80.0,437.0,3.0,1.0,12.0,0.0,0.0,17.0,0.0,49.0,36.0,2024-01-06
British Columbia,245.0,20.0,2.0,778.0,21.0,504.0,4.0,7.0,9.0,6.0,0.0,46.0,59.0,93.0,36.0,2024-01-06
Yukon,3.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-06
Northwest Territories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-06
Nunavut,0.0,1.0,33.0,34.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-06
Newfoundland,0.0,0.0,107.0,107.0,0.0,88.0,1.0,4.0,4.0,7.0,0.0,9.0,13.0,23.0,24.0,2024-01-13
Prince Edward Island,0.0,0.0,90.0,90.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2024-01-13
Nova Scotia,0.0,0.0,191.0,191.0,10.0,93.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2024-01-13
New Brunswick,49.0,4.0,169.0,222.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,4.0,2024-01-13
Quebec,2.0,0.0,1917.0,1919.0,24.0,550.0,2.0,1.0,6.0,1.0,0.0,44.0,30.0,0.0,42.0,2024-01-13
Onatrio,321.0,264.0,537.0,916.0,59.0,326.0,1.0,0.0,24.0,2.0,56.0,32.0,43.0,228.0,158.0,2024-01-13
Manitoba,4.0,10.0,120.0,134.0,4.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,7.0,5.0,2024-01-13
Saskatchewan,0.0,0.0,37.0,37.0,36.0,72.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,11.0,1.0,2024-01-13
Alberta,234.0,24.0,21.0,279.0,67.0,376.0,5.0,4.0,12.0,0.0,0.0,16.0,1.0,62.0,47.0,2024-01-13
British Columbia,118.0,22.0,7.0,482.0,16.0,364.0,2.0,5.0,9.0,5.0,0.0,27.0,44.0,102.0,33.0,2024-01-13
Yukon,1.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-13
Northwest Territories,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-13
Nunavut,0.0,1.0,19.0,20.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-13
Newfoundland,0.0,0.0,97.0,97.0,0.0,60.0,0.0,4.0,0.0,3.0,0.0,5.0,9.0,13.0,29.0,2024-01-20
Prince Edward Island,0.0,0.0,48.0,48.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,2024-01-20
Nova Scotia,0.0,0.0,226.0,226.0,29.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2024-01-20
New Brunswick,0.0,0.0,116.0,116.0,2.0,120.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,10.0,7.0,2024-01-20
Quebec,0.0,0.0,1606.0,1606.0,40.0,453.0,0.0,1.0,7.0,1.0,0.0,22.0,41.0,0.0,70.0,2024-01-20
Onatrio,236.0,159.0,504.0,770.0,40.0,263.0,1.0,0.0,21.0,0.0,50.0,39.0,75.0,193.0,165.0,2024-01-20
Manitoba,0.0,14.0,74.0,88.0,8.0,100.0,0.0,0.0,0.0,1.0,0.0,3.0,11.0,8.0,6.0,2024-01-20
Saskatchewan,0.0,0.0,29.0,29.0,59.0,99.0,0.0,0.0,3.0,0.0,0.0,7.0,55.0,37.0,19.0,2024-01-20
Alberta,136.0,20.0,10.0,166.0,75.0,333.0,2.0,1.0,9.0,0.0,0.0,13.0,2.0,58.0,33.0,2024-01-20
British Columbia,75.0,19.0,7.0,423.0,15.0,279.0,0.0,5.0,4.0,4.0,0.0,27.0,42.0,96.0,31.0,2024-01-20
Yukon,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-20
Northwest Territories,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2024-01-20
Nunavut,0.0,2.0,2.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-20
Newfoundland,0.0,0.0,111.0,111.0,2.0,70.0,0.0,1.0,1.0,3.0,0.0,13.0,14.0,19.0,33.0,2024-01-27
Prince Edward Island,0.0,0.0,57.0,57.0,3.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2024-01-27
Nova Scotia,0.0,0.0,250.0,250.0,36.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2024-01-27
New Brunswick,39.0,1.0,47.0,87.0,6.0,135.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,17.0,9.0,2024-01-27
Quebec,0.0,0.0,1989.0,1989.0,31.0,428.0,0.0,0.0,3.0,1.0,0.0,43.0,27.0,0.0,91.0,2024-01-27
Onatrio,182.0,46.0,526.0,738.0,47.0,213.0,0.0,0.0,23.0,0.0,55.0,41.0,59.0,164.0,219.0,2024-01-27
Manitoba,1.0,3.0,49.0,53.0,6.0,90.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,6.0,4.0,2024-01-27
Saskatchewan,0.0,0.0,11.0,11.0,100.0,79.0,0.0,1.0,1.0,1.0,0.0,7.0,46.0,19.0,14.0,2024-01-27
Alberta,52.0,16.0,9.0,98.0,88.0,251.0,3.0,1.0,12.0,0.0,0.0,16.0,2.0,60.0,39.0,2024-01-27
British Columbia,128.0,21.0,11.0,486.0,41.0,327.0,0.0,2.0,8.0,3.0,0.0,31.0,42.0,74.0,35.0,2024-01-27
Yukon,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-27
Northwest Territories,1.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2024-01-27
Nunavut,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-01-27
Newfoundland,0.0,0.0,127.0,127.0,5.0,61.0,0.0,3.0,4.0,1.0,0.0,12.0,16.0,16.0,27.0,2024-02-03
Prince Edward Island,0.0,0.0,44.0,44.0,3.0,35.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,2024-02-03
Nova Scotia,0.0,0.0,259.0,259.0,44.0,72.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,2024-02-03
New Brunswick,44.0,3.0,50.0,97.0,21.0,137.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,11.0,10.0,2024-02-03
Quebec,0.0,0.0,2069.0,2069.0,62.0,386.0,3.0,0.0,7.0,0.0,0.0,46.0,44.0,0.0,81.0,2024-02-03
Onatrio,144.0,57.0,458.0,655.0,79.0,164.0,1.0,0.0,32.0,1.0,58.0,41.0,75.0,181.0,233.0,2024-02-03
Manitoba,0.0,1.0,27.0,28.0,11.0,129.0,0.0,3.0,1.0,0.0,0.0,3.0,5.0,19.0,10.0,2024-02-03
Saskatchewan,0.0,0.0,9.0,9.0,99.0,118.0,2.0,0.0,4.0,1.0,0.0,15.0,44.0,28.0,19.0,2024-02-03
Alberta,46.0,29.0,3.0,97.0,109.0,283.0,1.0,1.0,22.0,0.0,0.0,8.0,0.0,77.0,29.0,2024-02-03
British Columbia,81.0,30.0,8.0,395.0,57.0,322.0,1.0,1.0,11.0,1.0,0.0,38.0,58.0,92.0,45.0,2024-02-03
Yukon,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-03
Northwest Territories,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2024-02-03
Nunavut,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-03
Newfoundland,0.0,0.0,104.0,104.0,4.0,72.0,0.0,2.0,2.0,2.0,0.0,10.0,13.0,14.0,27.0,2024-02-10
Prince Edward Island,0.0,0.0,15.0,15.0,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,2024-02-10
Nova Scotia,0.0,0.0,193.0,193.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2024-02-10
New Brunswick,39.0,0.0,49.0,88.0,34.0,152.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,44.0,14.0,2024-02-10
Quebec,0.0,0.0,1924.0,1924.0,96.0,349.0,1.0,0.0,8.0,0.0,0.0,48.0,48.0,0.0,153.0,2024-02-10
Onatrio,127.0,48.0,378.0,543.0,106.0,116.0,0.0,1.0,12.0,0.0,72.0,33.0,79.0,204.0,234.0,2024-02-10
Manitoba,0.0,0.0,14.0,14.0,17.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,7.0,2024-02-10
Saskatchewan,0.0,0.0,18.0,18.0,61.0,77.0,1.0,0.0,3.0,0.0,0.0,5.0,33.0,28.0,19.0,2024-02-10
Alberta,55.0,23.0,4.0,87.0,142.0,248.0,4.0,0.0,17.0,0.0,0.0,10.0,0.0,85.0,63.0,2024-02-10
British Columbia,58.0,20.0,8.0,316.0,48.0,247.0,4.0,6.0,16.0,3.0,0.0,56.0,65.0,102.0,55.0,2024-02-10
Yukon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-10
Northwest Territories,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2024-02-10
Nunavut,0.0,0.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-10
Newfoundland,0.0,0.0,57.0,57.0,12.0,46.0,1.0,3.0,1.0,2.0,0.0,5.0,15.0,17.0,34.0,2024-02-17
Prince Edward Island,0.0,0.0,17.0,17.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2024-02-17
Nova Scotia,0.0,0.0,132.0,132.0,15.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,2024-02-17
New Brunswick,18.0,2.0,27.0,47.0,47.0,105.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,2.0,2024-02-17
Quebec,1.0,0.0,1987.0,1988.0,183.0,363.0,0.0,0.0,9.0,1.0,0.0,36.0,69.0,0.0,136.0,2024-02-17
Onatrio,111.0,41.0,339.0,484.0,122.0,80.0,1.0,0.0,10.0,0.0,65.0,32.0,113.0,225.0,327.0,2024-02-17
Manitoba,1.0,0.0,16.0,17.0,14.0,102.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,11.0,8.0,2024-02-17
Saskatchewan,0.0,0.0,18.0,18.0,65.0,85.0,1.0,0.0,2.0,0.0,0.0,3.0,27.0,37.0,34.0,2024-02-17
Alberta,40.0,24.0,2.0,75.0,162.0,183.0,2.0,0.0,25.0,0.0,0.0,16.0,1.0,92.0,62.0,2024-02-17
British Columbia,45.0,24.0,6.0,262.0,50.0,188.0,3.0,8.0,13.0,3.0,0.0,28.0,64.0,112.0,52.0,2024-02-17
Yukon,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-17
Northwest Territories,0.0,0.0,0.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,2024-02-17
Nunavut,1.0,0.0,1.0,2.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-17
Newfoundland,0.0,0.0,48.0,48.0,8.0,41.0,1.0,1.0,0.0,0.0,0.0,8.0,19.0,16.0,30.0,2024-02-24
Prince Edward Island,0.0,0.0,11.0,11.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,2024-02-24
Nova Scotia,0.0,0.0,121.0,121.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2024-02-24
New Brunswick,28.0,2.0,6.0,36.0,58.0,99.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,19.0,10.0,2024-02-24
Quebec,1.0,1.0,1665.0,1667.0,309.0,373.0,2.0,1.0,25.0,1.0,0.0,35.0,50.0,0.0,165.0,2024-02-24
Onatrio,92.0,26.0,343.0,459.0,169.0,82.0,0.0,0.0,22.0,0.0,71.0,41.0,134.0,255.0,277.0,2024-02-24
Manitoba,0.0,0.0,14.0,14.0,22.0,63.0,0.0,1.0,2.0,0.0,0.0,2.0,8.0,10.0,7.0,2024-02-24
